epoch,loss,td_loss,avg_reward,episode_length,epsilon,q_value_mean,replay_size,target_sync_count,elapsed_seconds,eta_seconds,progress_percent,num_samples,method,candidate_source,training_mode
148,13.281113481521606,13.281113481521606,-2.5084003475867576,7.625,0.050000000000000044,-0.4990709726465866,5000.0,25.0,4231.097904682159,2379.9925713837147,64.0,0,rlcg,pomo,dqn
149,19.14287884235382,19.14287884235382,-3.2237588200065064,7.625,0.050000000000000044,-0.7325648042373359,5000.0,25.0,4265.0033321380615,2347.4049347426535,64.5,0,rlcg,pomo,dqn
150,21.840908992290498,21.840908992290498,-2.2743628452800904,7.625,0.050000000000000044,-0.7706312358146533,5000.0,25.0,4298.0873963832855,2314.3547518986916,65.0,0,rlcg,pomo,dqn
151,10.519436419010162,10.519436419010162,-2.1748647455895247,7.625,0.050000000000000044,-0.8641003193333745,5000.0,26.0,4330.969407081604,2281.1976266307684,65.5,0,rlcg,pomo,dqn
152,26.06045732498169,26.06045732498169,-2.2743628452800904,7.625,0.050000000000000044,-0.395466346363537,5000.0,26.0,4364.160509824753,2248.2038990006304,66.0,0,rlcg,pomo,dqn
153,18.41648111343384,18.41648111343384,-0.8854542359314728,7.625,0.050000000000000044,-0.5693423890974373,5000.0,26.0,4398.227228164673,2215.6483029100227,66.5,0,rlcg,pomo,dqn
154,12.552797925472259,12.552797925472259,-2.2743628452800904,7.625,0.050000000000000044,-1.1546716064913198,5000.0,26.0,4430.945822715759,2182.4061514868663,67.0,0,rlcg,pomo,dqn
155,29.27460033893585,29.27460033893585,-2.2743628452800904,7.625,0.050000000000000044,-0.6815058572683483,5000.0,26.0,4463.411946058273,2149.0501962502794,67.5,0,rlcg,pomo,dqn
156,13.182740521430969,13.182740521430969,-2.1807037120436465,7.625,0.050000000000000044,-0.723810062976554,5000.0,27.0,4496.797163724899,2116.1398417528935,68.0,0,rlcg,pomo,dqn
157,17.212715435028077,17.212715435028077,-3.2251171728754793,7.5,0.050000000000000044,-0.46787097256165,5000.0,27.0,4528.89900970459,2082.6323913240076,68.5,0,rlcg,pomo,dqn
158,19.56192045211792,19.56192045211792,-2.5932570184604353,7.625,0.050000000000000044,-0.4701271929312497,5000.0,27.0,4562.461935520172,2049.8017391467447,69.0,0,rlcg,pomo,dqn
159,7.645760107040405,7.645760107040405,-2.4682570184604353,7.5,0.050000000000000044,-0.40813892702572047,5000.0,27.0,4594.948570013046,2016.4882213726323,69.5,0,rlcg,pomo,dqn
160,30.572099566459656,30.572099566459656,-2.1493628452800904,7.5,0.050000000000000044,-0.7518350378144533,5000.0,27.0,4627.2144780159,1983.0919191496714,70.0,0,rlcg,pomo,dqn
161,15.998845541477204,15.998845541477204,-2.4682570184604353,7.5,0.050000000000000044,-0.282444111444056,5000.0,28.0,4660.383626937866,1950.0896027612353,70.5,0,rlcg,pomo,dqn
162,13.568264842033386,13.568264842033386,-2.583521200457062,7.5,0.050000000000000044,-0.6541535434080288,5000.0,28.0,4692.501571416855,1916.6555714237866,71.0,0,rlcg,pomo,dqn
163,17.377323174476622,17.377323174476622,-2.4682570184604353,7.5,0.050000000000000044,-0.21880206658970563,5000.0,28.0,4725.760018825531,1883.694552958429,71.5,0,rlcg,pomo,dqn
164,10.883033561706544,10.883033561706544,-2.9682570184604353,8.0,0.050000000000000044,-0.5316903723403812,5000.0,28.0,4757.171206235886,1850.0110246472887,72.0,0,rlcg,pomo,dqn
165,19.092243492603302,19.092243492603302,-2.4682570184604353,7.5,0.050000000000000044,-0.5679077569395303,5000.0,28.0,4789.34249329567,1816.6471526293917,72.5,0,rlcg,pomo,dqn
166,9.045182394981385,9.045182394981385,-2.4682570184604353,7.5,0.050000000000000044,-0.38614228789228944,5000.0,29.0,4821.24439573288,1783.1999819833936,73.0,0,rlcg,pomo,dqn
167,16.962047362327574,16.962047362327574,-2.4682570184604353,7.5,0.050000000000000044,-0.40201644776389,5000.0,29.0,4853.678347349167,1749.9656626496999,73.5,0,rlcg,pomo,dqn
168,21.941102814674377,21.941102814674377,-2.9682570184604353,8.0,0.050000000000000044,-0.0676497530657798,5000.0,29.0,4883.960119962692,1715.9859880949998,74.0,0,rlcg,pomo,dqn
169,13.67618396282196,13.67618396282196,-2.4682570184604353,7.5,0.050000000000000044,-0.12056435914710165,5000.0,29.0,4915.41944360733,1682.4590041877436,74.5,0,rlcg,pomo,dqn
170,15.030153620243073,15.030153620243073,-2.4682570184604353,7.5,0.050000000000000044,-0.27707866120617836,5000.0,29.0,4946.960713863373,1648.9869046211243,75.0,0,rlcg,pomo,dqn
171,15.849398398399353,15.849398398399353,-2.4682570184604353,7.5,0.050000000000000044,-0.2770080658141524,5000.0,30.0,4981.094514369965,1616.381663603498,75.5,0,rlcg,pomo,dqn
172,12.023653173446656,12.023653173446656,-2.4682570184604353,7.5,0.050000000000000044,-0.013911274750716985,5000.0,30.0,5018.4112067222595,1584.7614337017658,76.0,0,rlcg,pomo,dqn
173,11.222647893428803,11.222647893428803,-3.0781878316305678,7.5,0.050000000000000044,-0.8536900175269693,5000.0,30.0,5053.615771055222,1552.4179165986625,76.5,0,rlcg,pomo,dqn
174,19.829520893096923,19.829520893096923,-2.5932570184604353,7.625,0.050000000000000044,0.5482767194276675,5000.0,30.0,5086.044155836105,1519.207994600395,77.0,0,rlcg,pomo,dqn
175,19.029766893386842,19.029766893386842,-2.4682570184604353,7.5,0.050000000000000044,0.14265159261412919,5000.0,30.0,5118.009851694107,1485.8738279111922,77.5,0,rlcg,pomo,dqn
176,20.6233558177948,20.6233558177948,-2.3020902028038446,7.5,0.050000000000000044,0.08836677810177207,5000.0,31.0,5150.359592676163,1452.6655261394299,78.0,0,rlcg,pomo,dqn
177,12.840151190757751,12.840151190757751,-2.4682570184604353,7.5,0.050000000000000044,0.023285187198780477,5000.0,31.0,5182.573160648346,1419.4308656552794,78.5,0,rlcg,pomo,dqn
178,10.59360475540161,10.59360475540161,-2.4682570184604353,7.5,0.050000000000000044,-0.30399863484781237,5000.0,31.0,5215.627560853958,1386.4326427586466,79.0,0,rlcg,pomo,dqn
179,18.145046448707582,18.145046448707582,-0.5452740442131114,7.5,0.050000000000000044,-0.31259117734152825,5000.0,31.0,5249.043632030487,1353.5269742971695,79.5,0,rlcg,pomo,dqn
180,14.915561604499818,14.915561604499818,-2.4682570184604353,7.5,0.050000000000000044,-0.4499663721770048,5000.0,31.0,5280.699418067932,1320.174854516983,80.0,0,rlcg,pomo,dqn
181,13.468668591976165,13.468668591976165,-2.2502313904009057,7.5,0.050000000000000044,-0.5266762024257332,5000.0,32.0,5312.762435674667,1286.942453362186,80.5,0,rlcg,pomo,dqn
182,16.085041213035584,16.085041213035584,0.7434989819540112,7.5,0.050000000000000044,0.04755618383642286,5000.0,32.0,5344.464579105377,1253.6398395432361,81.0,0,rlcg,pomo,dqn
183,15.503148603439332,15.503148603439332,-1.68217064167309,7.5,0.050000000000000044,-0.48573544265236707,5000.0,32.0,5377.447252988815,1220.6475359545166,81.5,0,rlcg,pomo,dqn
184,10.267041230201722,10.267041230201722,-2.2432493237181665,7.5,0.050000000000000044,-0.6033278620801866,5000.0,32.0,5409.160398244858,1187.3766727854572,82.0,0,rlcg,pomo,dqn
185,13.641303181648254,13.641303181648254,-2.402961229748761,7.5,0.050000000000000044,-0.8142205585259944,5000.0,32.0,5440.843859910965,1154.1183945265684,82.5,0,rlcg,pomo,dqn
186,8.285403180122376,8.285403180122376,-2.4682570184604353,7.5,0.050000000000000044,-0.7335398687515408,5000.0,33.0,5472.537170886993,1120.8811072901071,83.0,0,rlcg,pomo,dqn
187,21.332338833808898,21.332338833808898,-2.3682493237181665,7.625,0.050000000000000044,-0.9343403392471373,5000.0,33.0,5505.7816569805145,1087.9688304212996,83.5,0,rlcg,pomo,dqn
188,27.34220471382141,27.34220471382141,-1.68217064167309,7.5,0.050000000000000044,-0.8763494215440005,5000.0,33.0,5537.8325827121735,1054.8252538499382,84.0,0,rlcg,pomo,dqn
189,5.823136615753174,5.823136615753174,-1.80717064167309,7.625,0.050000000000000044,-1.0345070344395935,5000.0,33.0,5571.101101636887,1021.9179535546955,84.5,0,rlcg,pomo,dqn
190,13.467825865745544,13.467825865745544,-1.68217064167309,7.5,0.050000000000000044,-0.9340349521720782,5000.0,33.0,5604.674256801605,989.0601629649891,85.0,0,rlcg,pomo,dqn
191,17.157372546195983,17.157372546195983,-1.80717064167309,7.625,0.050000000000000044,-0.864991066697985,5000.0,34.0,5639.308540582657,956.3739630227901,85.5,0,rlcg,pomo,dqn
192,21.545539093017577,21.545539093017577,-1.93217064167309,7.75,0.050000000000000044,-0.6335539418272674,5000.0,34.0,5672.698302745819,923.4625144004822,86.0,0,rlcg,pomo,dqn
193,15.13339159488678,15.13339159488678,-1.7970941403677498,7.5,0.050000000000000044,-0.6775594869861379,5000.0,34.0,5705.6943027973175,890.4840819394658,86.5,0,rlcg,pomo,dqn
194,18.896207571029663,18.896207571029663,-1.7970941403677498,7.5,0.050000000000000044,-0.6282907888758927,5000.0,34.0,5737.669552564621,857.3529216475872,87.0,0,rlcg,pomo,dqn
195,26.957897627353667,26.957897627353667,-1.7970941403677498,7.5,0.050000000000000044,-0.9451146136270836,5000.0,34.0,5769.969793081284,824.2813990116119,87.5,0,rlcg,pomo,dqn
196,13.852289819717408,13.852289819717408,-1.9184185986328064,7.5,0.050000000000000044,-0.6380998651497066,5000.0,35.0,5802.327080249786,791.2264200340614,88.0,0,rlcg,pomo,dqn
197,11.93294575214386,11.93294575214386,-1.704587747983986,7.5,0.050000000000000044,-0.7077307428466156,5000.0,35.0,5834.591997146606,758.167321663118,88.5,0,rlcg,pomo,dqn
198,13.29640210866928,13.29640210866928,-1.9184185986328064,7.5,0.050000000000000044,-0.8755393976578489,5000.0,35.0,5866.744008541107,725.1031920668784,89.0,0,rlcg,pomo,dqn
199,11.024211382865905,11.024211382865905,-1.9184185986328064,7.5,0.050000000000000044,-0.8118358688196168,5000.0,35.0,5898.87392115593,692.0466611411985,89.5,0,rlcg,pomo,dqn
200,12.64000084400177,12.64000084400177,-2.0264016031439596,7.5,0.050000000000000044,-0.8275250487728044,5000.0,35.0,5930.669736862183,658.9633040957979,90.0,0,rlcg,pomo,dqn
201,13.428377151489258,13.428377151489258,-1.9184185986328064,7.5,0.050000000000000044,-0.821316648600623,5000.0,36.0,5962.264799594879,625.8731005099598,90.5,0,rlcg,pomo,dqn
202,16.052828788757324,16.052828788757324,-1.6090640334630537,7.625,0.050000000000000044,-0.44247795625124126,5000.0,36.0,5994.639842510223,592.8764679405713,91.0,0,rlcg,pomo,dqn
203,13.589211249351502,13.589211249351502,-2.657496464254899,7.5,0.050000000000000044,-0.6924782862188295,5000.0,36.0,6026.9577696323395,559.8813228620202,91.5,0,rlcg,pomo,dqn
204,14.156918621063232,14.156918621063232,-2.3361700495756237,7.5,0.050000000000000044,-0.48648654620628806,5000.0,36.0,6059.137157678604,526.8814919720526,92.0,0,rlcg,pomo,dqn
205,24.530825471878053,24.530825471878053,-1.9184185986328064,7.5,0.050000000000000044,-0.20538213020190596,5000.0,36.0,6091.734421253204,493.92441253404286,92.5,0,rlcg,pomo,dqn
206,23.993971395492554,23.993971395492554,-2.3361700495756237,7.5,0.050000000000000044,-0.017057177890092135,5000.0,37.0,6123.829438924789,460.93339862874745,93.0,0,rlcg,pomo,dqn
207,11.09314501285553,11.09314501285553,-3.6482954521058497,7.5,0.050000000000000044,-0.34676926468964664,5000.0,37.0,6156.044389724731,427.96030516802875,93.5,0,rlcg,pomo,dqn
208,9.521796107292175,9.521796107292175,-3.6659603897742046,7.5,0.050000000000000044,-0.9783462670398876,5000.0,37.0,6188.483070850372,395.0095577138536,94.0,0,rlcg,pomo,dqn
209,18.178933119773866,18.178933119773866,-2.3361700495756237,7.5,0.050000000000000044,-0.7525240483228117,5000.0,37.0,6220.817825078964,362.05818029560123,94.5,0,rlcg,pomo,dqn
210,16.30119595527649,16.30119595527649,-2.3361700495756237,7.5,0.050000000000000044,-0.22285477744881063,5000.0,37.0,6253.237818479538,329.1177799199759,95.0,0,rlcg,pomo,dqn
211,16.405110716819763,16.405110716819763,-0.0042568199058035106,7.5,0.050000000000000044,-0.2431247879518196,5000.0,38.0,6284.966882944107,296.1502719711889,95.5,0,rlcg,pomo,dqn
212,14.234710311889648,14.234710311889648,-2.3361700495756237,7.5,0.050000000000000044,-0.5988365463679657,5000.0,38.0,6317.3878626823425,263.22449427843094,96.0,0,rlcg,pomo,dqn
213,11.47363097667694,11.47363097667694,-2.657496464254899,7.5,0.050000000000000044,-0.4279448465444148,5000.0,38.0,6349.6980073452,230.29992772754667,96.5,0,rlcg,pomo,dqn
214,13.504110431671142,13.504110431671142,-2.3361700495756237,7.5,0.050000000000000044,-0.3023891941644251,5000.0,38.0,6384.205727338791,197.44966167027178,97.0,0,rlcg,pomo,dqn
215,11.968986785411834,11.968986785411834,-3.1899667186301057,7.5,0.050000000000000044,0.04540862834546715,5000.0,38.0,6418.613404512405,164.57983088493347,97.5,0,rlcg,pomo,dqn
216,12.614129614830016,12.614129614830016,-2.3361700495756237,7.5,0.050000000000000044,-0.6424589544069021,5000.0,39.0,6453.562559366226,131.70535835441297,98.0,0,rlcg,pomo,dqn
217,10.440935707092285,10.440935707092285,-2.3361700495756237,7.5,0.050000000000000044,-0.20642544478178024,5000.0,39.0,6487.885551452637,98.80028758557364,98.5,0,rlcg,pomo,dqn
218,30.105298805236817,30.105298805236817,-2.3361700495756237,7.5,0.050000000000000044,-0.558285177196376,5000.0,39.0,6524.686494112015,65.90592418295,99.0,0,rlcg,pomo,dqn
219,16.336404466629027,16.336404466629027,-2.3361700495756237,7.5,0.050000000000000044,-0.2808140432229266,5000.0,39.0,6561.22488617897,32.970979327532405,99.5,0,rlcg,pomo,dqn
220,16.787601113319397,16.787601113319397,-2.3361700495756237,7.5,0.050000000000000044,0.0007245925255119801,5000.0,39.0,6597.047927618027,0.0,100.0,0,rlcg,pomo,dqn
