2026-04-11 12:13:22 [INFO] __main__: Run folder: /content/drive/MyDrive/SOS_0408/results/train_20260411_121322_col_selector_ffcg
2026-04-11 12:13:30 [INFO] __main__: TensorBoard logging enabled at: /content/drive/MyDrive/SOS_0408/results/train_20260411_121322_col_selector_ffcg/tensorboard
2026-04-11 12:15:39 [INFO] src.master_problem: RMP LP solved — obj=8030.9614, active_cols=42
2026-04-11 12:15:42 [INFO] src.master_problem: RMP LP solved — obj=8023.7637, active_cols=44
2026-04-11 12:15:44 [INFO] src.master_problem: RMP LP solved — obj=8010.7781, active_cols=42
2026-04-11 12:15:46 [INFO] src.master_problem: RMP LP solved — obj=7997.4504, active_cols=45
2026-04-11 12:15:48 [INFO] src.master_problem: RMP LP solved — obj=7984.4064, active_cols=45
2026-04-11 12:15:50 [INFO] src.master_problem: RMP LP solved — obj=7973.4538, active_cols=44
2026-04-11 12:15:52 [INFO] src.master_problem: RMP LP solved — obj=7953.8086, active_cols=44
2026-04-11 12:15:55 [INFO] src.master_problem: RMP LP solved — obj=7930.0392, active_cols=47
2026-04-11 12:15:57 [INFO] src.master_problem: RMP LP solved — obj=7903.6460, active_cols=46
2026-04-11 12:15:59 [INFO] src.master_problem: RMP LP solved — obj=7878.7798, active_cols=47
2026-04-11 12:16:01 [INFO] src.master_problem: RMP LP solved — obj=7873.0529, active_cols=47
2026-04-11 12:16:03 [INFO] src.master_problem: RMP LP solved — obj=7854.7617, active_cols=50
2026-04-11 12:16:05 [INFO] src.master_problem: RMP LP solved — obj=7841.4403, active_cols=50
2026-04-11 12:16:07 [INFO] src.master_problem: RMP LP solved — obj=7826.9863, active_cols=49
2026-04-11 12:16:10 [INFO] src.master_problem: RMP LP solved — obj=7809.8070, active_cols=49
2026-04-11 12:16:13 [INFO] src.master_problem: RMP LP solved — obj=7793.7269, active_cols=51
2026-04-11 12:16:15 [INFO] src.master_problem: RMP LP solved — obj=7786.6629, active_cols=51
2026-04-11 12:16:17 [INFO] src.master_problem: RMP LP solved — obj=7766.4624, active_cols=49
2026-04-11 12:16:19 [INFO] src.master_problem: RMP LP solved — obj=7752.0742, active_cols=50
2026-04-11 12:16:21 [INFO] src.master_problem: RMP LP solved — obj=7740.7055, active_cols=50
2026-04-11 12:16:24 [INFO] src.master_problem: RMP LP solved — obj=7722.9647, active_cols=54
2026-04-11 12:16:26 [INFO] src.master_problem: RMP LP solved — obj=7696.6408, active_cols=50
2026-04-11 12:16:28 [INFO] src.master_problem: RMP LP solved — obj=7690.0684, active_cols=51
2026-04-11 12:16:30 [INFO] src.master_problem: RMP LP solved — obj=7678.4757, active_cols=52
2026-04-11 12:16:32 [INFO] src.master_problem: RMP LP solved — obj=7670.4449, active_cols=50
2026-04-11 12:16:34 [INFO] src.master_problem: RMP LP solved — obj=7663.8352, active_cols=51
2026-04-11 12:16:37 [INFO] src.master_problem: RMP LP solved — obj=7654.0205, active_cols=51
2026-04-11 12:16:39 [INFO] src.master_problem: RMP LP solved — obj=7639.1248, active_cols=52
2026-04-11 12:16:41 [INFO] src.master_problem: RMP LP solved — obj=7635.6968, active_cols=51
2026-04-11 12:16:43 [INFO] src.master_problem: RMP LP solved — obj=7631.4246, active_cols=48
2026-04-11 12:16:45 [INFO] src.master_problem: RMP LP solved — obj=7619.1714, active_cols=51
2026-04-11 12:16:47 [INFO] src.master_problem: RMP LP solved — obj=7611.8259, active_cols=50
2026-04-11 12:16:50 [INFO] src.master_problem: RMP LP solved — obj=7595.7439, active_cols=53
2026-04-11 12:16:53 [INFO] src.master_problem: RMP LP solved — obj=7590.5661, active_cols=53
2026-04-11 12:16:55 [INFO] src.master_problem: RMP LP solved — obj=7577.3992, active_cols=53
2026-04-11 12:16:57 [INFO] __main__: FFCG sample collection: 2/26 problems (7.7%)  samples=267  eta=2147.3s
2026-04-11 12:16:57 [INFO] src.master_problem: RMP LP solved — obj=4000000.0000, active_cols=0
2026-04-11 12:16:59 [INFO] src.master_problem: RMP LP solved — obj=1408785.6958, active_cols=4
2026-04-11 12:17:02 [INFO] src.master_problem: RMP LP solved — obj=116879.9217, active_cols=8
2026-04-11 12:17:04 [INFO] src.master_problem: RMP LP solved — obj=13704.1176, active_cols=7
2026-04-11 12:17:07 [INFO] src.master_problem: RMP LP solved — obj=12924.7135, active_cols=9
2026-04-11 12:17:09 [INFO] src.master_problem: RMP LP solved — obj=11937.0492, active_cols=9
2026-04-11 12:17:11 [INFO] src.master_problem: RMP LP solved — obj=11139.5327, active_cols=13
2026-04-11 12:17:13 [INFO] src.master_problem: RMP LP solved — obj=10984.8123, active_cols=22
2026-04-11 12:17:15 [INFO] src.master_problem: RMP LP solved — obj=10700.1745, active_cols=20
2026-04-11 12:17:18 [INFO] src.master_problem: RMP LP solved — obj=10442.6261, active_cols=23
2026-04-11 12:17:21 [INFO] src.master_problem: RMP LP solved — obj=10271.7656, active_cols=26
2026-04-11 12:17:23 [INFO] src.master_problem: RMP LP solved — obj=10130.8467, active_cols=22
2026-04-11 12:17:25 [INFO] src.master_problem: RMP LP solved — obj=9964.6770, active_cols=26
2026-04-11 12:17:27 [INFO] src.master_problem: RMP LP solved — obj=9894.9946, active_cols=28
2026-04-11 12:17:30 [INFO] src.master_problem: RMP LP solved — obj=9842.1424, active_cols=29
2026-04-11 12:17:33 [INFO] src.master_problem: RMP LP solved — obj=9702.9616, active_cols=30
2026-04-11 12:17:35 [INFO] src.master_problem: RMP LP solved — obj=9526.3947, active_cols=32
2026-04-11 12:17:37 [INFO] src.master_problem: RMP LP solved — obj=9404.2907, active_cols=30
2026-04-11 12:17:39 [INFO] src.master_problem: RMP LP solved — obj=9277.3957, active_cols=32
2026-04-11 12:17:42 [INFO] src.master_problem: RMP LP solved — obj=9247.6157, active_cols=33
2026-04-11 12:17:44 [INFO] src.master_problem: RMP LP solved — obj=9132.9755, active_cols=34
2026-04-11 12:17:47 [INFO] src.master_problem: RMP LP solved — obj=9059.0418, active_cols=33
2026-04-11 12:17:49 [INFO] src.master_problem: RMP LP solved — obj=8776.1900, active_cols=32
2026-04-11 12:17:51 [INFO] src.master_problem: RMP LP solved — obj=8634.0179, active_cols=32
2026-04-11 12:17:53 [INFO] src.master_problem: RMP LP solved — obj=8585.1977, active_cols=30
2026-04-11 12:17:56 [INFO] src.master_problem: RMP LP solved — obj=8458.2533, active_cols=37
2026-04-11 12:17:58 [INFO] src.master_problem: RMP LP solved — obj=8407.5309, active_cols=34
2026-04-11 12:18:01 [INFO] src.master_problem: RMP LP solved — obj=8356.5392, active_cols=34
2026-04-11 12:18:03 [INFO] src.master_problem: RMP LP solved — obj=8333.6254, active_cols=32
2026-04-11 12:18:06 [INFO] src.master_problem: RMP LP solved — obj=8294.4025, active_cols=33
2026-04-11 12:18:08 [INFO] src.master_problem: RMP LP solved — obj=8198.2604, active_cols=33
2026-04-11 12:18:10 [INFO] src.master_problem: RMP LP solved — obj=8091.9003, active_cols=33
2026-04-11 12:18:13 [INFO] src.master_problem: RMP LP solved — obj=8043.5152, active_cols=35
2026-04-11 12:18:15 [INFO] src.master_problem: RMP LP solved — obj=8012.3561, active_cols=33
2026-04-11 12:18:18 [INFO] src.master_problem: RMP LP solved — obj=7897.8452, active_cols=34
2026-04-11 12:18:20 [INFO] src.master_problem: RMP LP solved — obj=7884.1485, active_cols=35
2026-04-11 12:18:22 [INFO] src.master_problem: RMP LP solved — obj=7783.8551, active_cols=33
