Customer,KGM,CBM,CusLat,CusLong,Beginning1,Ending1,DwellTime,AllowedTrucks,Depot,DepotLat,DepotLong,DOW,Beginning2,Ending2,HUs
70017458,6.513,0.016,14.56007693,121.0156044,08:00,16:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2510,14.2268060600995,121.078721444451,Friday,,,1.0
70017496,0.539,0.002,14.5558328,120.9954921,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2510,14.2268060600995,121.078721444451,Friday,,,1.0
70017505,254.866,1.363,14.55467704,121.0145315,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2510,14.2268060600995,121.078721444451,Friday,,,8.0
70017526,0.246,0.002,14.57731323,121.0500934,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2510,14.2268060600995,121.078721444451,Friday,,,1.0
70017539,8.48,0.065,14.59052169,121.0690191,08:00,16:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2510,14.2268060600995,121.078721444451,Friday,,,3.0
70018354,0.467,0.003,14.53544006,121.0053233,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2510,14.2268060600995,121.078721444451,Friday,,,1.0
70018486,25.503,0.067,14.62798652,121.068201,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2510,14.2268060600995,121.078721444451,Friday,,,8.0
70019315,23.035,0.073,14.56515049,121.0459705,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2510,14.2268060600995,121.078721444451,Friday,,,1.0
70019384,3.2760000000000002,0.008,14.57363942,121.0579284,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2510,14.2268060600995,121.078721444451,Friday,,,1.0
70019391,9.807,0.028,14.57679518,121.0349877,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2510,14.2268060600995,121.078721444451,Friday,,,1.0
70019392,58.516,0.16037200000000001,14.54642851,121.0537137,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2510,14.2268060600995,121.078721444451,Friday,,,1.0
70019513,9.077,0.021,14.5931632,121.0298389,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2510,14.2268060600995,121.078721444451,Friday,,,4.0
70019549,26.166,0.073212,14.61130728,121.0916411,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2510,14.2268060600995,121.078721444451,Friday,,,1.0
70019564,0.058,0.000248,14.55068748,121.0451395,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2510,14.2268060600995,121.078721444451,Friday,,,1.0
70020103,1.908,0.009000000000000001,14.55107591,121.078572,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2510,14.2268060600995,121.078721444451,Friday,,,1.0
70030842,14.969,0.049372,14.53399793,121.0487802,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2510,14.2268060600995,121.078721444451,Friday,,,1.0
70031292,93.406,0.225,14.52121107,121.0656736,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2510,14.2268060600995,121.078721444451,Friday,,,1.0
70031293,0.191,0.001,14.58425293,121.0603261,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2510,14.2268060600995,121.078721444451,Friday,,,2.0
70034004,32.248,0.078276,14.55792821,121.0831835,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2510,14.2268060600995,121.078721444451,Friday,,,1.0
70043420,16.701999999999998,0.051000000000000004,14.56539821,121.0276651,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2510,14.2268060600995,121.078721444451,Friday,,,1.0
