Customer,KGM,CBM,CusLat,CusLong,Beginning1,Ending1,DwellTime,AllowedTrucks,Depot,DepotLat,DepotLong,DOW,Beginning2,Ending2,HUs
70019322,4.022,0.007,14.6325787,121.096125,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Monday,,,2.0
70019375,0.572,0.001,14.63224007,121.0938497,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Monday,,,1.0
70019381,8.878,0.035,14.62541458,121.1204145,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Monday,,,2.0
70019410,13.975999999999999,0.039,14.63290444,121.0951864,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Monday,,,2.0
70019425,25.972,0.092,14.57923238,121.1386665,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Monday,,,2.0
70019426,9.014000000000001,0.023379,14.52968055,121.1542452,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Monday,,,1.0
70019475,25.508,0.054,14.56518703,121.1398343,08:00,17:00,1.0,"{AUV, MC, 4w, 6w}",2522,14.5440065750203,121.084957449375,Monday,,,2.0
70019476,11.85,0.022000000000000002,14.63174178,121.0961807,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Monday,,,1.0
70019482,23.188000000000002,0.062,14.62292153,121.1106243,08:00,17:00,1.0,"{AUV, MC, 4w, 6w}",2522,14.5440065750203,121.084957449375,Monday,,,2.0
70019554,14.156,0.026000000000000002,14.63024693,121.1201218,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Monday,,,2.0
70030492,15.602,0.036000000000000004,14.57633674,121.1773259,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Monday,,,2.0
70030499,28.875999999999998,0.077,14.72984441,121.1378533,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Monday,,,2.0
70042197,5.076,0.01,14.58394216,121.123774,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Monday,,,1.0
