Customer,KGM,CBM,CusLat,CusLong,Beginning1,Ending1,DwellTime,AllowedTrucks,Depot,DepotLat,DepotLong,DOW,Beginning2,Ending2,HUs
106145,102.53999999999999,0.243186545,14.4259328,121.026074,08:00,17:00,0.35,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,1.0
70017124,11.7,0.034,14.70719287,120.9463142,08:00,17:00,0.35,"{4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,1.0
70022018,13.661000000000001,0.024,14.59149221,121.0602718,08:00,17:00,0.35,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,1.0
70022020,46.988,0.106,14.60931631,120.9720824,08:00,17:00,0.35,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,1.0
70022024,46.437,0.08600000000000001,14.31956284,121.0975249,08:00,17:00,0.35,"{4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,1.0
70022025,37.355999999999995,0.13,14.67060211,121.0380785,08:00,17:00,0.35,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,1.0
70022027,60.903999999999996,0.23485558999999992,14.65740175,120.9607857,08:00,17:00,0.35,"{4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,1.0
70022033,46.7,0.1564425,14.67546473,121.0453383,08:00,17:00,0.35,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,1.0
70022034,8.496,0.016,14.63512491,121.1022184,08:00,17:00,0.35,"{4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,1.0
70022035,263.169,0.863216,14.57620862,120.9827027,08:00,17:00,0.35,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,1.0
70022037,24.323999999999998,0.042,14.73577621,121.0570108,08:00,17:00,0.35,"{4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,1.0
70022038,21.269,0.038835,14.62017168,121.0998751,08:00,17:00,0.35,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,1.0
70022040,13.536000000000001,0.02014513,14.29966657,120.9547268,08:00,17:00,0.35,"{4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,1.0
70022041,8.893,0.016,14.31927371,121.0976239,08:00,17:00,0.35,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,1.0
70022043,4.272,0.007,14.586767,121.1135257,08:00,17:00,0.35,"{4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,1.0
70022045,59.28,0.189,14.6365202,121.0281086,08:00,17:00,0.35,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,1.0
70022046,8.448,0.018,14.50041128,121.0382561,08:00,17:00,0.35,"{4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,1.0
70022047,89.242,0.278,14.6557083,120.9836967,08:00,17:00,0.35,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,1.0
70022050,31.973000000000003,0.056999999999999995,14.30070586,120.9542531,08:00,17:00,0.35,"{4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,1.0
70022052,66.164,0.24000000000000002,14.44624737,121.027458,08:00,17:00,0.35,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,1.0
70022053,23.184,0.040999999999999995,14.73007715,121.1386981,08:00,17:00,0.35,"{4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,1.0
70022054,40.533,0.073,14.34640931,121.0638508,08:00,17:00,0.35,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,1.0
70022056,15.557,0.03,14.57954001,121.0458552,08:00,17:00,0.35,"{4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,1.0
70022064,20.736,0.033,14.23762644,121.0556396,08:00,17:00,0.45,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,2.0
70022065,290.31,1.033464,14.58989849,121.0944946,08:00,17:00,0.45,"{4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,2.0
70022066,32.884,0.11499999999999999,14.64565313,121.0965151,08:00,17:00,0.35,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,1.0
70022072,12.816,0.019,14.41899236,121.0411032,08:00,17:00,0.333333333,"{4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,1.0
70022073,29.28,0.05,14.56675092,121.0130763,08:00,17:00,0.45,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Tuesday,,,2.0
