Customer,KGM,CBM,CusLat,CusLong,Beginning1,Ending1,DwellTime,AllowedTrucks,Depot,DepotLat,DepotLong,DOW,Beginning2,Ending2,HUs
70022293,258.616,0.83808256,14.42111777,121.0364668,08:00,17:00,0.75,"{4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Monday,,,5.0
70022295,53.668,0.20943581,14.61690213,121.0924549,09:00,15:00,2.0,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Monday,,,1.0
70022351,125.856,0.2824308,14.6274024,121.0662405,09:00,20:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Monday,,,1.0
70022681,62.519999999999996,0.1204334,14.54964047,121.0549228,08:00,17:00,0.35,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Monday,,,1.0
70022760,84.224,0.364,14.55397099,121.0486599,08:00,14:00,4.0,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Monday,,,3.0
70023045,168.024,0.31709972,14.6348989,121.053535,08:00,17:00,0.35,"{4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Monday,,,1.0
70028192,8.352,0.020412,14.42467537,121.0308123,08:00,17:00,0.35,"{4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Monday,,,1.0
70082205,28.223999999999997,0.051752,14.52419775,121.0137289,08:00,17:00,0.35,"{4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Monday,,,1.0
70085373,9.684000000000001,0.018000000000000002,14.5894777,121.0368775,08:00,17:00,0.35,"{4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Monday,,,1.0
70130334,0.052,0.0,14.55570575,121.0542744,08:00,17:00,0.35,"{4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Monday,,,1.0
70131370,0.052,0.000313,14.58693686,121.0800575,08:00,17:00,0.35,"{4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Monday,,,1.0
70245228,8.976,0.014,14.11613998,120.961703,08:00,15:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Monday,,,1.0
70352881,8.048,0.014,14.5728895,121.0178039,08:00,17:00,0.35,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Monday,,,1.0
70360301,15.192,0.012,14.61908661,121.0932974,08:00,17:00,0.35,"{4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Monday,,,1.0
70409000,4.224,0.009,14.35232201,121.0628757,08:00,17:00,0.35,"{4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Monday,,,1.0
70434135,3.022,0.01118712,14.30769995,121.0829329,09:00,15:00,2.0,"{AUV, 4w, 6w, 10w, 40ft}",2522,14.5440065750203,121.084957449375,Monday,,,1.0
