Customer,KGM,CBM,CusLat,CusLong,Beginning1,Ending1,DwellTime,AllowedTrucks,Depot,DepotLat,DepotLong,DOW,Beginning2,Ending2,HUs
70022415,135.595,0.309,14.32729782,121.0868449,08:00,17:00,0.55,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,3.0
70022417,7.453,0.01,14.55332504,121.0718965,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70022418,6.202,0.008,14.58826942,121.0217244,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022420,1.204,0.002,14.3467741,121.0658884,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70022421,1.204,0.002,14.54728988,120.9987539,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70022423,143.344,0.524,14.61874947,121.0139713,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70022430,0.727,0.001,14.28264787,121.0005376,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70022433,1.431,0.002,14.75598482,121.0428406,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022435,0.25,0.000347,14.62048783,121.1012115,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022437,111.004,0.396,14.44774456,120.9540782,08:00,17:00,0.8500000000000001,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,6.0
70022444,97.923,0.294,14.70475479,121.0801452,08:00,17:00,0.65,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,4.0
70022456,32.912,0.091,14.57602506,121.0856731,08:00,17:00,0.55,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,3.0
70022521,2.001,0.003,14.52975506,121.0700367,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70022538,2.385,0.003,14.34677074,121.0644222,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022827,39.204,0.095,14.11737549,120.9613285,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70028697,0.25,0.000347,14.37668578,120.9397588,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70030331,8.995999999999999,0.036,14.53199759,120.9968481,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70030930,33.096,0.075,14.64194865,121.0314566,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70030932,0.744,0.017,14.63784666,120.9966284,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70031058,7.2,0.012,14.55333505,121.0716175,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70031063,19.572,0.063,14.63457121,121.0353997,08:00,17:00,0.55,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,3.0
70042728,6.202,0.008,14.49222221,121.1817587,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70042734,1.431,0.002,14.58367577,121.124184,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70042738,0.477,0.001,14.56298348,121.1334381,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70042905,65.28399999999999,0.14700000000000002,14.72052925,121.0413985,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70043887,0.25,0.000347,14.64103221,121.0321449,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70080447,0.477,0.001,14.60110082,120.9816939,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70081656,0.727,0.001,14.41091519,120.9754788,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70086566,0.774,0.003,14.63273595,121.0828695,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70089531,0.25,0.000347,14.32705748,120.9402793,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70133694,70.736,0.263,14.65346802,120.9839182,08:00,17:00,0.55,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,3.0
70154587,24.458,0.111,14.62257547,120.9723881,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70247787,0.998,0.007,14.72869665,121.1440361,08:00,17:00,0.55,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,3.0
70248108,1.014,0.006,14.55570864,121.0347817,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70291181,0.75,0.001,14.58501506,121.1776015,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70291217,6.848,0.032,14.51951892,121.1574466,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70362498,13.628,0.049999999999999996,14.53180257,120.9893195,08:00,17:00,0.55,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,3.0
70416055,22.716,0.056999999999999995,14.65730421,120.9618591,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70432393,25.604,0.1,14.29226066,121.1025608,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70450988,341.581,0.587,14.40099838,120.9401562,08:00,12:00,4.0,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70532300,40.724,0.136,14.6402839,121.0744741,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
