Customer,KGM,CBM,CusLat,CusLong,Beginning1,Ending1,DwellTime,AllowedTrucks,Depot,DepotLat,DepotLong,DOW,Beginning2,Ending2,HUs
70018744,59.019999999999996,0.158,14.64528551,121.0533805,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70018745,44.617000000000004,0.12200000000000001,14.67555246,121.0436656,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70018747,45.802,0.173,14.52308981,121.1542441,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70021862,9.672,0.012,14.63304481,121.0965929,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70021869,13.5,0.03,14.32812213,120.9333781,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022407,91.108,0.20400000000000001,14.61825644,120.9709,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70022408,33.072,0.057999999999999996,14.50078178,120.9977171,08:00,17:00,0.55,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,3.0
70022410,28.688,0.05,14.69807138,120.9634114,08:00,17:00,0.55,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,3.0
70022412,37.268,0.075,14.4387963,121.0047564,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022413,83.06,0.182,14.57461617,121.0124754,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022415,23.656,0.04,14.32729782,121.0868449,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022417,134.244,0.403,14.55332504,121.0718965,08:00,17:00,0.65,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,4.0
70022418,124.46000000000001,0.359,14.58826942,121.0217244,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70022419,26.017,0.063,14.57039069,120.9887217,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022420,28.884,0.057999999999999996,14.3467741,121.0658884,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022421,60.29600000000001,0.114,14.54728988,120.9987539,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022423,83.636,0.16899999999999998,14.61874947,121.0139713,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70022425,96.38000000000001,0.311,14.55514762,121.1383699,08:00,17:00,0.333333333,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70022426,84.73,0.289,14.60483743,121.0226122,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70022430,58.507999999999996,0.194,14.28264787,121.0005376,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022431,49.764,0.129,14.60201163,121.0105908,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70022433,93.06800000000001,0.21999999999999997,14.75598482,121.0428406,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70022435,51.68000000000001,0.132,14.62048783,121.1012115,08:00,17:00,0.55,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,3.0
70022436,27.264,0.043,14.67773944,121.1116081,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70022437,7.824,0.014,14.44774456,120.9540782,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022440,15.703999999999999,0.026000000000000002,14.6061335,120.9712011,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022444,28.976000000000003,0.048999999999999995,14.70475479,121.0801452,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022445,43.44,0.142,14.62194461,121.0510181,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022450,6.432,0.011,14.68063928,121.016192,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022454,12.864,0.02,14.65736077,121.0046133,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70022455,10.704,0.018,14.22854258,121.1387774,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022456,12.324,0.022463999999999998,14.57602506,121.0856731,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70022461,80.90199999999999,0.245,14.70853711,120.9934338,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022472,257.216,1.0739999999999998,14.58576404,120.9874974,08:00,14:00,4.0,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70022497,21.444,0.048,14.60650966,120.9738324,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022521,134.296,0.337,14.52975506,121.0700367,08:00,17:00,0.65,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,4.0
70022522,25.036,0.061,14.29335017,121.1047544,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022524,10.968,0.016,14.23646403,121.1577194,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022536,81.206,0.20600000000000002,14.72967766,121.1404891,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70022538,15.491999999999999,0.03,14.34677074,121.0644222,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70022547,46.824,0.192,14.58424175,121.1241301,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70022549,67.62,0.277,14.62073294,121.1700102,08:00,17:00,0.65,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,4.0
70022553,19.048000000000002,0.054,14.44701888,121.0291501,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70022555,36.204,0.066,14.65736047,121.0049138,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022827,14.856,0.025,14.11737549,120.9613285,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70022828,8.736,0.016,14.5800405,120.9813663,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022829,7.728,0.014,14.4557959,121.0104831,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70022831,3.456,0.006,14.62581906,120.9885815,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022841,7.128,0.011,14.64592798,121.1128718,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022842,8.184,0.013,14.48483205,121.0298209,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022862,7.449,0.013000000000000001,14.67511653,121.0817069,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022868,11.232,0.019,14.60617105,120.9714112,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022873,14.208,0.024,14.5886688,121.1757426,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022880,14.16,0.025,14.68268308,121.0791398,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022882,8.832,0.016,14.43819378,121.0045003,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022886,1.584,0.004,14.29192798,120.9104549,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70022890,18.648,0.03,14.64379715,121.0273104,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70028153,9.624,0.015,14.54685032,120.9988531,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70028682,13.824,0.024,14.65066418,121.1056234,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70028697,95.212,0.194,14.37668578,120.9397588,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70028745,0.925,0.001,14.69106793,120.963334,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70028746,39.984,0.111,14.32958007,121.0763258,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70029571,8.544,0.015,14.67867213,121.0271111,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70029730,17.808,0.028999999999999998,14.50910786,121.0667071,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70029945,44.632,0.111,14.63744057,120.9944528,08:00,17:00,0.55,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,3.0
70030316,26.472,0.041,14.58577866,121.1149146,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70030330,54.632000000000005,0.133,14.53027127,121.15381,08:00,17:00,0.55,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,3.0
70030331,6.492,0.019,14.53199759,120.9968481,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70030332,17.316000000000003,0.036,14.70136138,121.1256345,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70030639,12.288,0.017,14.58887714,121.0973381,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70030740,23.616,0.04,14.4631398,120.9890733,08:00,17:00,0.55,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,3.0
70030897,13.872,0.035,14.28197463,120.8896608,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70030898,13.812000000000001,0.031,14.27550718,121.1242797,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70030929,5.4,0.01,14.65356602,120.9839214,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70030930,17.784,0.03,14.64194865,121.0314566,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70030932,11.28,0.018,14.63784666,120.9966284,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70030935,35.844,0.108,14.66974158,121.1082827,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70030936,1.728,0.003,14.53721948,121.0675706,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70030960,11.136,0.018,14.58760475,121.172847,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70030961,49.385999999999996,0.17600000000000002,14.56298348,121.1334381,08:00,17:00,0.45,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,2.0
70034060,26.351999999999997,0.08800000000000001,14.37705205,120.939023,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70034086,63.168000000000006,0.17200000000000001,14.42992606,120.8831537,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70034090,6.696000000000001,0.009,14.75605549,121.0435449,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70042728,129.22,0.43500000000000005,14.49222221,121.1817587,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70042734,6.696000000000001,0.009,14.58367577,121.124184,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
70042736,20.956,0.068,14.4631398,120.9890733,08:00,17:00,0.35,"{4w, 6w, 10w}",2522,14.5440065750203,121.084957449375,Thursday,,,1.0
