Customer,KGM,CBM,CusLat,CusLong,Beginning1,Ending1,DwellTime,AllowedTrucks,Depot,DepotLat,DepotLong,DOW,Beginning2,Ending2,HUs
70019302,0.062,0.0,14.44506152,120.9505714,08:00,17:00,1.0,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70019304,0.139,0.001,14.73490177,121.0590176,10:00,12:00,0.35,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,23:00,05:00,1.0
70019305,0.201,0.001,14.7340634,121.059044,10:00,14:00,0.35,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70019306,0.884,0.003,14.21355424,120.967413,08:00,17:00,1.0,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70019307,0.0002,0.000448,14.41557,121.04211,08:00,17:00,1.0,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70019313,0.345,0.001,14.65679472,121.0306951,10:00,12:00,0.35,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,23:00,05:00,1.0
70019327,0.028,0.0,14.72212031,121.0412174,08:00,17:00,0.35,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70019399,0.062,0.0,14.30096992,120.9550701,08:00,17:00,1.0,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70019407,0.66,0.002,14.38020443,120.9945159,08:00,17:00,1.0,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70019414,0.401,0.001,14.53511138,121.0056403,08:00,17:00,1.0,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70019420,0.746,0.002,14.43633366,120.9685727,08:00,17:00,1.0,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70019429,0.522,0.001,14.29062317,120.9074999,08:00,17:00,1.0,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70019455,0.05,0.0,14.28932569,120.9783798,08:00,17:00,1.0,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70019470,0.05,0.0,14.623107,121.05637,09:00,15:00,0.35,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70019480,0.05,0.0,14.40886541,120.8572967,08:00,17:00,1.0,"{AUV, 4w, 6w, 10w, 40ft}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70019495,0.45,0.002,14.60935374,121.0793339,09:00,15:00,0.35,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70019508,0.027,0.0,14.55081362,120.9970158,08:00,17:00,1.0,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70019519,0.7350000000000001,0.004,14.6190285,121.0557164,08:00,15:00,0.35,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70019525,0.312,0.001,14.63580298,121.0584858,07:00,12:00,0.35,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70019529,0.11,0.001,14.72188332,121.0364648,07:00,21:00,0.35,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70019539,0.0002,0.000448,14.70823569,121.0385887,10:00,16:00,0.35,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70019576,0.081,0.001,14.6558294,121.0301526,10:00,12:00,0.35,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,23:00,05:00,1.0
70029798,0.05,0.0,14.51492235,121.2392129,08:00,17:00,1.0,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70030496,0.139,0.001,14.44161133,120.9026728,08:00,17:00,1.0,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70030840,0.05,0.001,14.65755546,121.0205209,09:00,12:00,0.35,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,14:00,16:00,1.0
70033204,0.05,0.001,14.2128274,120.9662305,08:00,17:00,1.0,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70033231,0.0002,0.000405,14.59703661,120.9949321,07:00,16:00,0.35,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70034005,0.112,0.000421,14.41333,120.94186,08:00,17:00,1.0,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70043035,0.081,0.001,14.2069937,121.0207561,08:00,17:00,1.0,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70081671,0.05,0.001,14.61889914,121.0005762,10:00,17:00,0.35,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70083097,0.312,0.001,14.10203083,120.9187303,08:00,17:00,1.0,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70130197,0.027,0.0,14.28162054,120.8707004,08:00,17:00,1.0,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70133556,0.2,0.001,14.6496004,121.0752681,10:00,15:00,0.35,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70155195,0.062,0.0,14.41771227,121.0400636,08:00,17:00,1.0,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70155782,0.45699999999999996,0.001,14.5213587,121.0165641,08:00,17:00,1.0,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70157031,0.05,0.001,14.63251599,121.0743635,09:00,15:00,0.35,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70225158,0.25,0.001,14.28529,120.86662,08:00,17:00,1.0,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70238808,0.58,0.001,14.46144,120.99418,08:00,17:00,1.0,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,2.0
70248511,0.112,0.000421,14.17074406,120.9218963,08:00,17:00,1.0,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70286191,0.427,0.001,14.66640692,121.0427741,09:00,16:00,0.35,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70337656,0.26,0.001,14.64029056,121.0356843,09:00,14:00,0.35,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70343297,0.062,0.0,14.40961641,120.9246224,08:00,17:00,1.0,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70343299,0.2,0.001,14.65173267,121.0363951,09:00,11:00,0.35,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,13:30,16:00,1.0
70351585,0.05,0.001,14.65050846,121.0744776,10:00,15:00,0.35,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
70390789,0.05,0.0,14.3857457,120.9783547,08:00,17:00,1.0,"{AUV, MC, 4w, 6w}",2524,14.309532385263,121.09739842881,Thursday,,,1.0
