Depot,DepotLong,DepotLat,Customer,CusLong,CusLat,DeliveryDate,DOW,Beginning1,Ending1,Beginning2,Ending2,HUs,DwellTime,CBM,KGM,AllowedTrucks
2522,121.084957449375,14.5440065750203,70019261,121.0653501,14.56399544,2023-01-10,Tuesday,08:00,17:00,,,2.0,0.333333333,0.01,6.672,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70019527,121.0227709,14.20674401,2023-01-12,Thursday,08:00,17:00,,,3.0,1.0,0.002,1.246,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70029285,120.9408269,14.40933622,2023-01-12,Thursday,08:00,17:00,,,1.0,1.0,0.006,2.166,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70043250,120.9413851,14.42278761,2023-01-12,Thursday,08:00,17:00,,,3.0,1.0,0.035,12.7,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70019459,120.9407744,14.40432571,2023-01-12,Thursday,08:00,17:00,,,2.0,1.0,0.01,4.064,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70544149,120.9354379,14.37686287,2023-01-12,Thursday,08:00,17:00,,,4.0,1.0,0.058,16.52,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70019527,121.0227709,14.20674401,2023-01-12,Thursday,08:00,17:00,,,2.0,1.0,0.025,11.576,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70019480,120.8572967,14.40886541,2023-01-12,Thursday,08:00,17:00,,,1.0,1.0,0.01,4.308,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70019459,120.9407744,14.40432571,2023-01-12,Thursday,08:00,17:00,,,1.0,1.0,0.0,0.052,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70043250,120.9413851,14.42278761,2023-01-12,Thursday,08:00,17:00,,,2.0,1.0,0.001,0.402,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70019480,120.8572967,14.40886541,2023-01-12,Thursday,08:00,17:00,,,2.0,1.0,0.004,1.576,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70029285,120.9408269,14.40933622,2023-01-12,Thursday,08:00,17:00,,,3.0,1.0,0.001,0.512,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70382544,120.8563922,14.41593786,2023-01-12,Thursday,08:00,17:00,,,1.0,1.0,0.000113,0.068,"{AUV, 4w, 6w, 10w, 40ft}"
