epoch,loss,elapsed_seconds,eta_seconds,progress_percent,num_samples,method,candidate_source
1,8.480223003259388,4.331171751022339,4326.8405792713165,0.1,1305,rlcg,ga
2,2.3076465776800075,8.443984985351562,4213.54850769043,0.2,1305,rlcg,ga
3,2.9271880656061855,12.930102825164795,4297.104172229767,0.3,1305,rlcg,ga
4,0.2628570193395056,18.174098253250122,4525.35046505928,0.4,1305,rlcg,ga
5,0.31147628110871123,22.26809549331665,4431.351003170013,0.5,1305,rlcg,ga
6,0.09124736128227665,26.284451961517334,4354.457541624705,0.6,1305,rlcg,ga
7,0.10904993314365563,31.866016626358032,4520.422072853361,0.7000000000000001,1305,rlcg,ga
8,0.6838026192321992,35.85571551322937,4446.108723640442,0.8,1305,rlcg,ga
9,0.7139482601987212,39.814013957977295,4383.965314706167,0.8999999999999999,1305,rlcg,ga
10,0.3439767126460278,44.79280233383179,4434.487431049347,1.0,1305,rlcg,ga
11,0.3643575403248593,49.43529558181763,4444.682484583422,1.0999999999999999,1305,rlcg,ga
12,1.3248670713609656,53.65437722206116,4417.543724616368,1.2,1305,rlcg,ga
13,0.2470132452776598,58.230472803115845,4421.036665898103,1.3,1305,rlcg,ga
14,0.1087881810521256,63.33681392669678,4460.721323694502,1.4000000000000001,1305,rlcg,ga
15,0.04906205103353236,67.346431016922,4422.415636777878,1.5,1305,rlcg,ga
16,0.04730820026844783,71.29564476013184,4384.682152748108,1.6,1305,rlcg,ga
17,0.02361738193054411,76.82935571670532,4442.544509971843,1.7000000000000002,1305,rlcg,ga
18,0.031390629118278196,80.95622730255127,4416.61195617252,1.7999999999999998,1305,rlcg,ga
19,0.19512780471488617,84.95840620994568,4386.536657471406,1.9,1305,rlcg,ga
20,0.1426585884267713,90.05742073059082,4412.81361579895,2.0,1305,rlcg,ga
21,0.018465556061224485,94.55165600776672,4407.908153885886,2.1,1305,rlcg,ga
22,0.034510659074431675,98.55683302879333,4381.29921373454,2.1999999999999997,1305,rlcg,ga
23,0.020742707971699043,103.0143620967865,4375.870946459148,2.3,1305,rlcg,ga
24,0.02331055479654358,108.32223677635193,4405.104295571645,2.4,1305,rlcg,ga
25,0.19903390384567293,112.69482755661011,4395.098274707794,2.5,1305,rlcg,ga
26,0.06097611408470131,116.84795570373535,4377.304186747625,2.6,1305,rlcg,ga
27,0.025281005494326263,122.33563256263733,4408.613721609116,2.7,1305,rlcg,ga
28,0.02884935447601576,126.37708687782288,4387.090301615851,2.8000000000000003,1305,rlcg,ga
29,0.018035737159136048,130.37743043899536,4365.396032974638,2.9000000000000004,1305,rlcg,ga
30,0.016320816885109963,135.5236029624939,4381.929829120636,3.0,1305,rlcg,ga
31,0.008361682262127877,139.93078088760376,4373.965376777033,3.1,1305,rlcg,ga
32,0.022491158120481646,143.92418003082275,4353.706445932388,3.2,1305,rlcg,ga
33,0.001969937082151433,148.39052963256836,4348.292186505867,3.3000000000000003,1305,rlcg,ga
34,0.02142936279015945,153.40653276443481,4358.550313248354,3.4000000000000004,1305,rlcg,ga
35,0.011710202747036075,157.39181756973267,4339.5172558512,3.5000000000000004,1305,rlcg,ga
36,0.011741453857361996,161.3868911266327,4321.582306835387,3.5999999999999996,1305,rlcg,ga
37,0.0028340862112119125,166.80953931808472,4341.556388197719,3.6999999999999997,1305,rlcg,ga
38,0.01698450140370265,170.83794140815735,4324.89735880651,3.8,1305,rlcg,ga
39,0.011448635720575641,174.8840765953064,4309.323015592037,3.9,1305,rlcg,ga
40,0.008919500861980947,179.76140880584717,4314.273811340332,4.0,1305,rlcg,ga
41,0.008805030541662668,184.44281768798828,4314.162491775141,4.1000000000000005,1305,rlcg,ga
42,0.0048827279462201455,188.45334935188293,4298.531159026282,4.2,1305,rlcg,ga
43,0.00995990531296056,192.71571254730225,4289.045044366704,4.3,1305,rlcg,ga
44,0.0065486659754577245,198.07417345046997,4303.611586787484,4.3999999999999995,1305,rlcg,ga
45,0.0037934739213260535,202.151225566864,4290.098231474559,4.5,1305,rlcg,ga
46,0.009948277640152936,206.2315502166748,4277.063019711039,4.6,1305,rlcg,ga
47,0.005647923966687091,211.85283255577087,4295.654243098928,4.7,1305,rlcg,ga
48,0.007496844523807551,215.92568397521973,4282.526065508525,4.8,1305,rlcg,ga
49,0.005750117580478879,220.03405952453613,4270.456951180283,4.9,1305,rlcg,ga
